,fips,cases,deaths,popdense,population,ageab55,ageab65,AR,AS,AT,AU,pct_highschool_or_less,cases rate 10k,deaths rate 10k,deaths cases 10k,pctpov,pctmale,pctwhite,pctblack,pctindian,pctasian,pcthispanic,type,ozone,pm25,no2,so2
40,27053,86273,1382.0,877.9812,1259428,26.681954029924686,0.14037166078569002,6.662693500518799,16.395038604736328,26.880821228027344,50.06144714355469,23.057732105255127,685.0173253254652,10.973235468800123,160.1891669467852,11.0,49.48278107204223,68.646324,13.315171000000001,0.68459651,7.470692700000001,6.972292099999999,0,0.0375758,7.028295999999998,24.237957200000004,1.9303728
41,21111,52277,658.0,781.48071,770517,29.60259150674157,0.1615837158686959,9.389695167541504,26.701210021972656,30.467344284057617,33.441749572753906,36.09090518951416,678.4665361049788,8.539720732962413,125.86797253094095,14.799999999999999,48.3346895655774,66.97399,21.770707,0.14600586,3.0328987,5.7117496,0,0.0482249999999999,9.04365303125,24.6743429,2.9428135333333327
42,25025,54556,1374.0,5351.1748,807252,22.370585641162872,0.1197284119457122,13.651061058044434,22.118698120117188,18.167375564575195,46.0628662109375,35.76975917816162,675.8236585353768,17.020707288430376,251.85130874697558,19.3,48.322333050893654,44.942966,20.343956,0.18618722,9.0806834,23.381051,0,0.0392626,6.234164739130433,25.229447200000003,0.9359286
43,04019,69522,1064.0,43.668076,1039073,32.20842039009772,0.1975366504567052,11.615518569946289,22.247907638549805,33.75336456298828,32.383209228515625,33.863426208496094,669.0771485737768,10.239896523150925,153.04507925548748,17.8,49.222335678051486,51.431417,3.3891749,2.438616,3.0917943,37.551066,0,0.049596152173913,5.8183240909090905,18.9877865,0.3905802
44,08031,47711,674.0,1804.6534,716492,21.587261267397267,0.1175393444727925,11.978738784790039,16.845088958740234,21.73836898803711,49.437801361083984,28.823827743530273,665.8971768002992,9.406943831892052,141.26721301167444,13.8,50.18758060103951,54.478764999999996,8.949995,0.5094264599999999,3.9125349,29.667043999999997,0,0.0503285625,7.5878031,41.33581681818181,2.6298885000000003
45,06019,65400,646.0,64.440018,994400,22.719730490748198,0.122800683829445,24.039581298828125,22.71223258972168,32.07434844970703,21.173839569091797,46.751813888549805,657.6830249396621,6.496379726468223,98.77675840978593,24.099999999999998,49.88093322606597,29.038316,4.639078700000001,0.59955753,10.244369,53.467119,1,0.0554213714285714,13.553175049999998,20.72230468965517,1.2604494
46,34017,44104,1699.0,5651.1641,676061,22.47415543863646,0.1182141848146839,15.189325332641602,25.145273208618164,17.387975692749023,42.277427673339844,40.334598541259766,652.3671680514037,25.130868368386878,385.2258298567023,16.3,49.79816910012558,28.771517000000003,10.698146999999999,0.14377401,16.040121,42.904118000000004,1,0.0481078888888888,8.421568333333333,30.789355666666665,0.7981982999999999
47,36103,96057,2299.0,627.18524,1481093,31.41686578763117,0.1686295188755872,9.418514251708984,27.348711013793945,26.887243270874023,36.34553146362305,36.76722526550293,648.554817286963,15.522320340451275,239.33706028712118,7.1,49.22830639264381,67.19037900000001,7.392446,0.19350575,4.04188,19.775261,1,0.0482064117647058,6.935175142857143,8.689862,0.6414835999999999
48,12031,61321,725.0,480.86234,950181,26.812891438578546,0.140481655600354,10.200364112854004,27.818878173828125,31.93623161315918,30.044525146484375,38.01924228668213,645.3612522245762,7.630125207723582,118.23029630958399,15.5,48.457504412317235,52.564513999999996,29.465439999999997,0.31467688,4.9272716,10.136595,1,0.0425512857142857,7.13840405263158,18.0384747,2.075008666666667
49,26139,18640,272.0,199.03633,290494,27.01501580067059,0.14971737798371063,7.01737642288208,28.246692657470703,30.68301010131836,34.052921295166016,35.26406908035278,641.6655765695676,9.363360344791975,145.92274678111588,8.5,49.42064207866599,83.58348,1.5597568,0.29467045999999997,2.8843969,9.98265,1,0.0476797999999999,8.304669,12.27095,2.1947094
50,39049,84050,698.0,950.2196,1310300,23.376173395405644,0.1201182935205679,8.82977294921875,24.595483779907227,26.525066375732422,40.04967498779297,33.42525672912598,641.4561550789895,5.327024345569717,83.04580606781677,16.3,48.85033961688163,62.571776,22.904831,0.18888804,5.622758,5.7098374,1,0.0482006153846153,8.901131217391304,21.3096919,0.3853142
51,45079,26344,335.0,211.36267,414576,24.101974065068895,0.12733491567288022,8.530229568481445,22.472488403320312,29.912336349487305,39.08494567871094,31.002717971801758,635.444405850797,8.080544942302497,127.16368053446706,16.3,48.31900544170429,42.136544,47.302064,0.25327082,2.8814983,5.1925339,1,0.0446063333333333,8.015814125,10.825537,0.5545299
52,39061,51821,417.0,776.76312,816684,28.603596984880316,0.15336531632798,8.62827205657959,26.287450790405273,27.16407585144043,37.92020034790039,34.91572284698486,634.5293895803028,5.106014076435929,80.46930780957527,16.2,48.3058318762214,64.9845,26.212218,0.13946643,2.8424703,3.4501716,1,0.0499534666666666,9.093299255813957,26.047945727272733,3.2291560999999995
53,48167,21429,217.0,344.27914,337890,27.833614489922738,0.1438485897777382,10.987735748291016,24.88808822631836,33.00980758666992,31.11436653137207,35.875823974609375,634.2004794459735,6.422208411021338,101.26464137383918,13.200000000000001,49.16748054100447,57.02802500000001,12.641688,0.3542573,3.3268223999999997,25.00222,1,0.0441327142857142,7.098446,7.508797599999999,2.2538754
54,05119,24662,390.0,199.77823,392680,28.548181725578075,0.15553376795355,9.648567199707031,25.956928253173828,30.079282760620117,34.31521987915039,35.60549545288086,628.0431903840276,9.931751044107163,158.13802611304843,17.0,47.80762962208414,51.930583,37.205613,0.30966689999999997,2.3018744,6.2445249,1,0.0435220909090909,9.876524875,19.2651268,1.6562596000000005
55,28059,8771,158.0,76.535408,143277,29.498803017930307,0.1585809306448348,11.281718254089355,31.24897003173828,36.37955093383789,21.089759826660156,42.53068828582764,612.1708299308333,11.027589913244972,180.1390947440429,16.0,49.20678126984792,67.389745,21.119927999999998,0.38805949,2.2690313,6.959944999999999,1,0.0458976,8.19400075,11.099606,1.2952924
56,35001,40808,569.0,225.65904,678701,29.391587753664712,0.16386597338150372,11.09099292755127,23.190921783447266,31.307239532470703,34.41084671020508,34.281914710998535,601.2662424248675,8.383662319637072,139.4334444226622,17.4,49.06018998056582,38.482335,2.4946185,4.2610809,2.5688779,50.346321,1,0.0504597647058823,5.550211750000001,22.91197942857143,1.1893048
